Origin_Country,Age_Arrived,Sex,Years_as_Resident,Native_Language,Target_Language,Education_days,Enrolled_Coruse,Speaking,Written_Understanding
Greece,28,Male,1,Greek,English,3,102,535,0.497357
Turkey,29,Female,9,Greek,English,4,79,543,0.497357
Greece,30,Male,3,Greek,English,2,102,528,0.497357
Germany,36,Male,3,Greek,English,3,101,500,0.497357
Greece,26,Male,7,Greek,English,4,102,550,0.497357
Greece,31,Female,1,Greek,English,4,102,532,0.497357
Greece,26,Male,4,Greek,English,3,102,514,0.497357
Greece,34,Male,3,Greek,English,4,102,569,0.497357
Greece,25,Female,2,Greek,English,4,102,526,0.497357
Greece,29,Male,6,Greek,English,4,102,493,0.497357
Greece,21,Male,12,Greek,Monolingual,3,102,549,0.497357
Greece,37,Male,3,Greek,English,4,102,511,0.497357
Greece,21,Female,5,Greek,Turkish,3,102,523,0.497357
Greece,27,Male,3,Greek,English,3,102,544,0.497357
Greece,31,Male,1,Greek,English,4,102,490,0.497357
Greece,26,Male,2,Greek,English,3,102,487,0.497357
Greece,19,Female,1,Greek,English,1,102,538,0.497357
Greece,18,Male,1,Greek,English,3,102,526,0.497357
Greece,25,Male,8,Greek,English,4,102,507,0.497357
Greece,26,Female,3,Greek,English,4,102,518,0.497357
Netherlands,18,Female,3,Greek,English,3,118,596,0.497357
Greece,20,Male,5,Greek,English,2,102,486,0.497357
Greece,29,Female,3,Greek,Monolingual,1,102,512,0.497357
Greece,39,Female,8,Greek,English,3,102,527,0.497357
Greece,20,Male,1,Greek,English,3,102,572,0.497357
Greece,36,Male,2,Greek,English,3,102,576,0.497357
Germany,16,Male,0,Greek,German,3,101,586,0.497357
Greece,21,Female,1,Greek,English,2,102,532,0.497357
Greece,25,Female,2,Greek,English,1,102,505,0.497357
Greece,25,Male,9,Greek,English,3,102,532,0.497357
Greece,23,Male,5,Greek,English,4,102,510,0.497357
Greece,24,Female,6,Greek,English,3,102,553,0.497357
Greece,26,Male,4,Greek,Monolingual,3,102,499,0.497357
Greece,17,Male,1,Greek,English,3,102,512,0.497357
Germany,25,Female,2,Greek,English,4,101,562,0.497357
Greece,31,Male,2,Greek,English,4,102,524,0.497357
Greece,23,Male,4,Greek,English,4,102,504,0.497357
Greece,27,Female,3,Greek,English,1,102,542,0.497357
Greece,24,Female,3,Greek,English,4,102,536,0.497357
Greece,27,Female,7,Greek,English,4,102,509,0.497357
Netherlands,19,Male,0,Greek,English,3,118,619,0.497357
Greece,19,Female,1,Greek,English,3,102,512,0.497357
Greece,41,Female,13,Greek,English,3,102,459,0.497357
Greece,14,Male,4,Greek,English,3,102,517,0.497357
Greece,18,Female,2,Greek,English,3,102,502,0.497357
Netherlands,18,Female,1,Greek,English,3,118,522,0.497357
Greece,25,Female,3,Greek,English,3,102,513,0.497357
Greece,26,Male,4,Greek,English,3,102,548,0.497357
Greece,33,Male,3,Greek,English,4,102,519,0.497357
Greece,35,Male,2,Greek,English,3,102,492,0.497357
Greece,25,Female,2,Greek,English,4,102,565,0.497357
Greece,19,Female,1,Greek,English,3,102,501,0.497357
Greece,27,Male,3,Greek,English,3,102,582,0.497357
Greece,7,Female,11,Greek,English,3,102,543,0.497357
Greece,28,Female,7,Greek,English,3,102,564,0.497357
Greece,22,Female,2,Greek,English,1,102,500,0.497357
Greece,31,Female,2,Greek,English,3,102,520,0.497357
Greece,18,Male,2,Greek,English,3,102,513,0.497357
Greece,25,Male,8,Greek,English,3,102,538,0.497357
Netherlands,19,Male,0,Greek,English,3,118,559,0.497357
Greece,25,Female,5,Greek,English,4,102,542,0.497357
Greece,23,Male,4,Greek,English,3,102,514,0.497357
Greece,23,Female,2,Greek,English,4,102,540,0.497357
Greece,38,Male,4,Greek,Italian,3,102,517,0.497357
Greece,23,Female,3,Greek,English,1,102,506,0.497357
Greece,24,Male,2,Greek,English,3,102,480,0.497357
Germany,25,Female,2,Greek,English,3,101,566,0.497357
Germany,22,Female,0,Greek,German,3,101,545,0.497357
Netherlands,17,Female,1,Greek,English,2,118,536,0.497357
Greece,36,Male,1,Greek,English,3,102,535,0.497357
Greece,32,Male,8,Greek,English,4,102,535,0.497357
Greece,31,Male,3,Greek,French,1,102,487,0.497357
Greece,24,Male,14,Greek,English,2,102,543,0.497357
Greece,32,Male,3,Greek,English,4,102,551,0.497357
Georgia,24,Female,5,Greek,Russian,3,81,507,0.497357
Greece,23,Male,5,Greek,English,3,102,580,0.497357
Greece,20,Female,0,Greek,English,3,102,439,0.497357
Greece,24,Female,6,Greek,Monolingual,4,102,531,0.497357
Greece,29,Male,1,Greek,English,4,102,551,0.497357
Greece,29,Male,1,Greek,English,4,102,460,0.497357
SouthAfrica,25,Female,3,Greek,English,4,93,549,0.497357
Israel,18,Male,0,Greek,English,3,93,520,0.497357
Germany,19,Female,1,Greek,English,3,101,537,0.497357
Greece,28,Female,3,Greek,English,4,102,538,0.497357
Russia,19,Male,6,Greek,English,3,84,540,0.497357
Greece,19,Female,1,Greek,English,3,102,555,0.497357
Greece,20,Male,2,Greek,English,3,102,560,0.497357
Greece,26,Male,7,Greek,English,3,102,560,0.497357
Greece,25,Male,22,Greek,English,4,102,546,0.497357
Greece,20,Male,20,Greek,English,4,102,628,0.497357
Greece,33,Male,4,Greek,English,4,102,496,0.497357
Greece,27,Male,2,Greek,English,3,102,517,0.497357
Greece,28,Female,2,Greek,English,2,102,487,0.497357
Australia,25,Male,5,Greek,English,2,148,566,0.497357
Greece,29,Female,1,Greek,English,3,102,491,0.497357
Zimbabwe,33,Female,2,Greek,English,3,37,551,0.497357
Greece,6,Male,10,Greek,Monolingual,3,102,549,0.497357
Netherlands,17,Female,1,Greek,Monolingual,3,118,501,0.497357
Greece,23,Female,2,Greek,English,3,102,486,0.497357
Greece,20,Female,1,Greek,English,3,102,557,0.497357
Greece,24,Male,5,Greek,English,3,102,521,0.497357
Greece,31,Female,4,Greek,English,4,102,519,0.497357
Greece,34,Female,0,Greek,English,3,102,518,0.497357
Greece,23,Male,0,Greek,English,3,102,448,0.497357
Slovenia,41,Female,3,Greek,English,4,96,483,0.497357
Greece,13,Male,11,Greek,English,1,102,514,0.497357
Greece,22,Female,2,Greek,English,3,102,526,0.497357
Greece,22,Male,5,Greek,Monolingual,3,102,488,0.497357
Germany,29,Female,3,Greek,English,1,101,522,0.497357
Greece,27,Female,1,Greek,English,4,102,488,0.497357
Netherlands,23,Female,1,Greek,English,4,118,544,0.497357
Greece,28,Female,1,Greek,English,4,102,507,0.497357
Greece,26,Female,6,Greek,English,2,102,546,0.497357
Greece,19,Female,1,Greek,English,3,102,452,0.497357
Greece,24,Male,4,Greek,English,4,102,502,0.497357
Greece,32,Female,2,Greek,English,3,102,508,0.497357
Yugoslavia,39,Male,8,Greek,Serbian,3,85,505,0.497357
Greece,23,Female,4,Greek,English,3,102,534,0.497357
Colombia,23,Male,2,Greek,English,3,82,466,0.497357
Greece,27,Female,1,Greek,English,4,102,519,0.497357
Greece,25,Female,4,Greek,English,4,102,516,0.497357
Greece,26,Female,2,Greek,Monolingual,4,102,537,0.497357
Greece,27,Female,4,Greek,English,3,102,596,0.497357
Greece,19,Female,0,Greek,German,3,102,524,0.497357
Greece,13,Male,5,Greek,French,3,102,517,0.497357
Greece,40,Female,8,Greek,Italian,3,102,532,0.497357
Greece,29,Female,8,Greek,English,3,102,568,0.497357
Greece,18,Male,1,Greek,English,3,102,485,0.497357
Greece,18,Female,1,Greek,English,3,102,491,0.497357
Greece,26,Female,3,Greek,English,3,102,500,0.497357
Greece,27,Female,4,Greek,English,3,102,513,0.497357
Greece,23,Male,3,Greek,English,4,102,495,0.497357
Greece,24,Female,2,Greek,English,3,102,509,0.497357
Switzerland,30,Female,11,Greek,English,4,94,511,0.497357
Greece,18,Male,1,Greek,English,3,102,480,0.497357
Greece,37,Female,3,Greek,English,4,102,549,0.497357
Greece,24,Female,1,Greek,English,4,102,540,0.497357
Greece,19,Female,1,Greek,English,1,102,419,0.497357
Greece,27,Male,4,Greek,English,3,102,537,0.497357
Greece,23,Male,3,Greek,Monolingual,3,102,488,0.497357
Greece,41,Female,2,Greek,English,4,102,464,0.497357
Greece,35,Male,1,Greek,German,4,102,498,0.497357
Greece,24,Male,4,Greek,English,3,102,523,0.497357
Iran,27,Female,3,Greek,German,3,77,561,0.497357
Greece,28,Female,2,Greek,English,4,102,559,0.497357
Greece,15,Male,4,Greek,English,3,102,507,0.497357
Australia,29,Male,1,Greek,English,1,148,487,0.497357
Greece,36,Male,2,Greek,English,3,102,506,0.497357
Greece,26,Male,2,Greek,English,3,102,510,0.497357
Greece,18,Female,1,Greek,English,3,102,591,0.497357
Greece,28,Male,1,Greek,English,4,102,530,0.497357
CapeVerde,33,Female,8,Haitian,Portugese,1,68,476,0.595079
CapeVerde,44,Male,3,Haitian,Portugese,2,68,521,0.595079
CapeVerde,20,Male,3,Haitian,Portugese,2,68,500,0.595079
CapeVerde,27,Female,0,Haitian,Portugese,3,68,493,0.595079
CapeVerde,25,Female,2,Haitian,English,3,68,473,0.595079
CapeVerde,24,Female,3,Haitian,Portugese,4,68,498,0.595079
SierraLeone,25,Male,1,Haitian,English,3,27,551,0.595079
CapeVerde,21,Female,1,Haitian,Portugese,1,68,499,0.595079
CapeVerde,29,Female,5,Haitian,English,4,68,514,0.595079
France,25,Male,2,Haitian,French,1,113,537,0.595079
SierraLeone,23,Male,8,Haitian,Monolingual,4,27,456,0.595079
CapeVerde,18,Female,2,Haitian,Portugese,2,68,498,0.595079
CapeVerde,25,Female,15,Haitian,Portugese,1,68,491,0.595079
CapeVerde,28,Male,3,Haitian,Portugese,1,68,514,0.595079
SierraLeone,20,Male,6,Haitian,English,2,27,509,0.595079
CapeVerde,17,Male,2,Haitian,Portugese,2,68,489,0.595079
SierraLeone,23,Female,6,Haitian,English,1,27,498,0.595079
CapeVerde,34,Female,14,Haitian,Portugese,3,68,482,0.595079
SierraLeone,30,Male,4,Haitian,English,3,27,449,0.595079
CapeVerde,21,Male,1,Haitian,Portugese,3,68,471,0.595079
CapeVerde,34,Male,8,Haitian,Portugese,3,68,502,0.595079
SierraLeone,23,Female,3,Haitian,English,3,27,515,0.595079
SierraLeone,17,Male,3,Haitian,English,2,27,452,0.595079
SierraLeone,29,Male,3,Haitian,English,3,27,493,0.595079
SierraLeone,17,Female,5,Haitian,English,2,27,505,0.595079
CapeVerde,25,Female,3,Haitian,Portugese,4,68,489,0.595079
SierraLeone,17,Male,3,Haitian,English,2,27,458,0.595079
Poland,40,Female,3,Hebrew,English,4,100,520,0.595079
Israel,40,Female,3,Hebrew,English,4,93,495,0.595079
Israel,24,Male,0,Hebrew,English,3,93,559,0.595079
Israel,32,Female,2,Hebrew,English,3,93,518,0.595079
Israel,21,Female,2,Hebrew,English,3,93,517,0.595079
Israel,20,Female,1,Hebrew,English,3,93,528,0.595079
Israel,26,Female,1,Hebrew,English,4,93,568,0.595079
Israel,24,Male,1,Hebrew,English,3,93,539,0.595079
Israel,25,Female,3,Hebrew,English,3,93,537,0.595079
Israel,16,Male,6,Hebrew,English,3,93,522,0.595079
Israel,18,Male,1,Hebrew,English,3,93,571,0.595079
Israel,37,Female,12,Hebrew,Arabic,4,93,522,0.595079
Israel,23,Male,4,Hebrew,English,3,93,510,0.595079
Israel,27,Female,0,Hebrew,English,3,93,470,0.595079
Israel,31,Female,1,Hebrew,English,2,93,496,0.595079
Israel,25,Female,1,Hebrew,English,3,93,511,0.595079
Israel,22,Male,1,Hebrew,English,3,93,540,0.595079
Israel,26,Female,2,Hebrew,English,1,93,567,0.595079
Netherlands,23,Male,1,Hebrew,English,3,118,526,0.595079
Israel,30,Male,2,Hebrew,English,3,93,540,0.595079
Germany,48,Female,5,Hebrew,English,4,101,530,0.595079
USSR,22,Male,7,Hebrew,Georgian,4,90,475,0.595079
Israel,21,Female,13,Hebrew,English,3,93,559,0.595079
Israel,42,Female,2,Hebrew,English,3,93,516,0.595079
Israel,22,Male,1,Hebrew,English,3,93,514,0.595079
Israel,21,Female,9,Hebrew,English,4,93,533,0.595079
Israel,27,Female,1,Hebrew,English,3,93,546,0.595079
Israel,25,Male,1,Hebrew,English,3,93,513,0.595079
Israel,21,Female,1,Hebrew,English,3,93,559,0.595079
Israel,27,Female,2,Hebrew,English,4,93,518,0.595079
UnitedKingdom,18,Female,4,Hebrew,English,3,105,529,0.595079
Israel,22,Female,1,Hebrew,English,3,93,461,0.595079
Israel,22,Female,1,Hebrew,English,3,93,500,0.595079
Israel,30,Male,4,Hebrew,English,3,93,532,0.595079
Israel,29,Female,7,Hebrew,Monolingual,4,93,504,0.595079
Israel,33,Female,2,Hebrew,English,4,93,515,0.595079
Israel,41,Female,1,Hebrew,Italian,3,93,548,0.595079
Israel,19,Female,2,Hebrew,English,1,93,505,0.595079
Israel,24,Male,1,Hebrew,English,3,93,486,0.595079
Israel,28,Male,9,Hebrew,English,4,93,532,0.595079
Israel,21,Female,1,Hebrew,English,3,93,512,0.595079
Israel,29,Female,1,Hebrew,English,4,93,525,0.595079
Israel,25,Male,1,Hebrew,English,3,93,538,0.595079
Israel,31,Female,1,Hebrew,English,4,93,508,0.595079
Israel,22,Female,5,Hebrew,English,3,93,508,0.595079
Netherlands,22,Female,1,Hebrew,English,3,118,531,0.595079
Israel,34,Male,3,Hebrew,English,4,93,527,0.595079
Israel,24,Male,1,Hebrew,English,3,93,522,0.595079
Israel,36,Female,2,Hebrew,English,4,93,525,0.595079
Israel,31,Female,1,Hebrew,English,4,93,483,0.595079
Israel,32,Female,5,Hebrew,English,4,93,557,0.595079
Israel,23,Male,0,Hebrew,English,3,93,530,0.595079
Israel,29,Female,2,Hebrew,English,3,93,503,0.595079
Israel,33,Male,5,Hebrew,English,4,93,546,0.595079
Israel,25,Female,2,Hebrew,English,4,93,524,0.595079
Israel,26,Female,1,Hebrew,English,4,93,498,0.595079
Israel,24,Male,0,Hebrew,English,3,93,569,0.595079
Israel,26,Male,1,Hebrew,English,4,93,581,0.595079
Israel,41,Female,3,Hebrew,English,4,93,471,0.595079
Israel,34,Male,9,Hebrew,English,3,93,509,0.595079
Israel,26,Female,2,Hebrew,English,4,93,543,0.595079
Israel,25,Male,3,Hebrew,English,3,93,508,0.595079
Netherlands,22,Female,1,Hebrew,English,3,118,503,0.595079
Israel,26,Female,1,Hebrew,English,3,93,518,0.595079
Israel,27,Female,1,Hebrew,English,2,93,503,0.595079
Israel,31,Female,9,Hebrew,English,3,93,556,0.595079
Israel,18,Female,1,Hebrew,English,4,93,571,0.595079
Israel,39,Female,2,Hebrew,English,3,93,468,0.595079
Israel,22,Female,1,Hebrew,English,3,93,491,0.595079
Israel,26,Female,1,Hebrew,English,4,93,508,0.595079
Israel,27,Female,1,Hebrew,English,3,93,516,0.595079
Israel,26,Male,2,Hebrew,English,3,93,491,0.595079
Israel,35,Female,4,Hebrew,English,3,93,566,0.595079
Israel,20,Female,1,Hebrew,English,3,93,546,0.595079
Israel,31,Female,14,Hebrew,English,4,93,549,0.595079
Israel,34,Female,2,Hebrew,English,2,93,525,0.595079
Israel,23,Female,1,Hebrew,English,3,93,524,0.595079
Israel,21,Female,1,Hebrew,English,3,93,515,0.595079
Israel,28,Female,1,Hebrew,English,3,93,554,0.595079
Israel,49,Female,2,Hebrew,English,4,93,508,0.595079
Israel,32,Female,1,Hebrew,English,3,93,512,0.595079
Israel,36,Female,2,Hebrew,English,3,93,531,0.595079
Thailand,26,Male,2,Hebrew,English,3,70,521,0.595079
Israel,33,Male,3,Hebrew,English,3,93,485,0.595079
Israel,9,Male,12,Hebrew,English,3,93,530,0.595079
Israel,21,Female,2,Hebrew,English,1,93,540,0.595079
Israel,28,Female,4,Hebrew,English,4,93,482,0.595079
Israel,10,Female,9,Hebrew,English,2,93,539,0.595079
Israel,22,Male,0,Hebrew,English,1,93,507,0.595079
Israel,45,Female,2,Hebrew,English,3,93,513,0.595079
Israel,23,Female,2,Hebrew,English,3,93,509,0.595079
Israel,21,Female,1,Hebrew,English,3,93,536,0.595079
Israel,23,Female,2,Hebrew,English,4,93,534,0.595079
Israel,28,Female,2,Hebrew,English,4,93,491,0.595079
Israel,21,Male,1,Hebrew,English,3,93,582,0.595079
Israel,27,Male,1,Hebrew,English,3,93,541,0.595079
Israel,23,Male,2,Hebrew,English,3,93,501,0.595079
Israel,27,Female,2,Hebrew,English,3,93,523,0.595079
Israel,26,Male,2,Hebrew,English,3,93,484,0.595079
Bulgaria,23,Male,3,Hebrew,English,3,90,547,0.595079
Israel,37,Female,3,Hebrew,English,3,93,480,0.595079
Israel,34,Male,1,Hebrew,English,3,93,570,0.595079
Israel,39,Male,3,Hebrew,English,4,93,522,0.595079
Israel,26,Female,1,Hebrew,English,1,93,513,0.595079
Israel,28,Female,1,Hebrew,English,3,93,510,0.595079
Israel,27,Female,6,Hebrew,English,4,93,533,0.595079
Israel,27,Female,2,Hebrew,English,4,93,540,0.595079
Israel,29,Female,3,Hebrew,English,1,93,509,0.595079
Israel,40,Female,1,Hebrew,English,4,93,560,0.595079
Israel,20,Female,0,Hebrew,English,3,93,547,0.595079
Israel,19,Female,6,Hebrew,English,4,93,586,0.595079
Israel,36,Male,3,Hebrew,English,3,93,554,0.595079
Argentina,35,Female,7,Hebrew,English,4,86,515,0.595079
Netherlands,13,Male,9,Hebrew,German,3,118,566,0.595079
Israel,27,Male,2,Hebrew,English,3,93,464,0.595079
Israel,22,Male,4,Hebrew,English,3,93,546,0.595079
Israel,28,Male,13,Hebrew,English,3,93,554,0.595079
Israel,27,Male,2,Hebrew,English,4,93,522,0.595079
Israel,29,Male,2,Hebrew,English,3,93,496,0.595079
Israel,22,Female,1,Hebrew,Monolingual,3,93,497,0.595079
Israel,25,Female,1,Hebrew,English,1,93,487,0.595079
Israel,41,Male,2,Hebrew,English,4,93,524,0.595079
Israel,29,Female,2,Hebrew,English,4,93,524,0.595079
Iran,21,Male,3,Hebrew,English,2,77,478,0.595079
Israel,21,Male,1,Hebrew,English,3,93,506,0.595079
Israel,20,Female,2,Hebrew,English,3,93,554,0.595079
Israel,24,Female,1,Hebrew,French,3,93,541,0.595079
Netherlands,45,Female,10,Hebrew,English,3,118,574,0.595079
Israel,17,Female,5,Hebrew,English,3,93,543,0.595079
Israel,36,Female,3,Hebrew,English,4,93,551,0.595079
Israel,34,Male,1,Hebrew,English,4,93,460,0.595079
Israel,21,Female,1,Hebrew,English,3,93,506,0.595079
Israel,21,Female,4,Hebrew,English,3,93,564,0.595079
Israel,25,Female,2,Hebrew,English,3,93,548,0.595079
Israel,25,Female,3,Hebrew,English,4,93,513,0.595079
Israel,28,Female,4,Hebrew,English,3,93,562,0.595079
Israel,27,Male,1,Hebrew,English,3,93,543,0.595079
Israel,35,Female,2,Hebrew,English,3,93,516,0.595079
Israel,0,Female,33,Hebrew,English,3,93,533,0.595079
Israel,26,Male,1,Hebrew,English,3,93,491,0.595079
Israel,28,Female,2,Hebrew,English,3,93,480,0.595079
Israel,29,Female,2,Hebrew,English,3,93,548,0.595079
Israel,23,Female,4,Hebrew,English,3,93,519,0.595079
Israel,25,Female,2,Hebrew,English,3,93,533,0.595079
Israel,39,Female,3,Hebrew,English,4,93,526,0.595079
Israel,36,Female,3,Hebrew,English,4,93,525,0.595079
Israel,28,Female,1,Hebrew,English,4,93,566,0.595079
Israel,31,Female,2,Hebrew,English,3,93,508,0.595079
Israel,45,Male,2,Hebrew,English,3,93,485,0.595079
Israel,27,Female,2,Hebrew,English,3,93,524,0.595079
Israel,32,Female,2,Hebrew,English,3,93,491,0.595079
Israel,22,Female,1,Hebrew,English,1,93,530,0.595079
Israel,24,Male,1,Hebrew,English,1,93,483,0.595079
Israel,22,Male,6,Hebrew,English,4,93,521,0.595079
Israel,21,Female,3,Hebrew,English,3,93,578,0.595079
Israel,28,Female,4,Hebrew,English,3,93,472,0.595079
Israel,29,Female,1,Hebrew,English,3,93,531,0.595079
Israel,22,Male,4,Hebrew,English,3,93,539,0.595079
Israel,24,Female,3,Hebrew,English,3,93,544,0.595079
Israel,22,Male,1,Hebrew,English,3,93,576,0.595079
Israel,26,Male,2,Hebrew,English,3,93,569,0.595079
Israel,33,Female,2,Hebrew,English,4,93,532,0.595079
Israel,20,Female,4,Hebrew,English,3,93,520,0.595079
Israel,23,Female,2,Hebrew,English,4,93,493,0.595079
Israel,29,Male,13,Hebrew,English,4,93,481,0.595079
Israel,37,Male,2,Hebrew,English,4,93,500,0.595079
Israel,22,Male,1,Hebrew,English,3,93,520,0.595079
